SA22021_V1_00,SA22021_V1_00_NAME,SA22021_V1_00_NAME_ASCII,REGC2021_V1_00,REGC2021_V1_00_NAME,REGC2021_V1_00_NAME_ASCII,TA2021_V1_00,TA2021_V1_00_NAME,TA2021_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,Shape_Length
334900,Rolleston North West,Rolleston North West,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,1.50658246,1.50658246,6314.20761393
335100,Rolleston Central,Rolleston Central,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,1.60115418,1.60115418,5647.40730686
331800,Brookhaven-Ferrymead,Brookhaven-Ferrymead,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.67254053,2.67254053,7811.56900205
331900,Heathcote Valley,Heathcote Valley,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,4.18072939,4.18072939,14075.8241872
332000,Mount Pleasant,Mount Pleasant,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.47312502,2.47312502,10869.8558193
335200,Rolleston North East,Rolleston North East,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,2.85581156,2.85581156,7216.71658674
332100,Redcliffs,Redcliffs,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.84722831,1.84722831,7249.92404182
332200,Governors Bay,Governors Bay,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,3.21975959,3.21975959,14690.4810977
332300,Inlets other Christchurch City,Inlets other Christchurch City,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.0,36.57940616,104715.050334
343300,Danseys Pass,Danseys Pass,13,Canterbury Region,Canterbury Region,68,Waitaki District,Waitaki District,711.49333782,711.49333782,150717.183342
343400,Ngapara,Ngapara,14,Otago Region,Otago Region,68,Waitaki District,Waitaki District,1134.56434652,1134.56434652,190948.820169
332400,Clifton Hill,Clifton Hill,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.56197919,2.56197919,7549.68891954
332500,Lyttelton,Lyttelton,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,4.45490505,4.45490505,23002.9826727
332600,Inlet Port Lyttelton,Inlet Port Lyttelton,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.0,42.65088742,79552.7922356
332700,Sumner,Sumner,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.63993171,2.63993171,11550.5427952
333500,Akaroa,Akaroa,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.02993522,2.02993522,11499.9008126
335300,Rolleston South West,Rolleston South West,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,3.59482257,3.59482257,9522.98002083
335500,Rolleston South East,Rolleston South East,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,10.08410813,10.08410813,13676.7350634
343500,Lower Waitaki,Lower Waitaki,14,Otago Region,Otago Region,68,Waitaki District,Waitaki District,172.93462954,172.93462954,77836.4022727
343600,Waihemo,Waihemo,14,Otago Region,Otago Region,68,Waitaki District,Waitaki District,1312.37436241,1312.37436241,278636.375204
343700,Maheno,Maheno,14,Otago Region,Otago Region,68,Waitaki District,Waitaki District,262.45112067,262.45112067,129968.982652
334000,Darfield,Darfield,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,15.14334167,15.14334167,20447.8359764
334100,Kirwee,Kirwee,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,97.18899939,97.18899939,47208.3718396
334300,Charing Cross,Charing Cross,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,168.67829573,168.67829573,59933.7303373
334400,Halkett,Halkett,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,86.01209236,86.01209236,42983.5941105
334500,Newtons Road,Newtons Road,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,153.13871229,153.13871229,67878.9983402
334600,West Melton,West Melton,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,5.31942055,5.31942055,14287.8613094
334700,Burnham Camp,Burnham Camp,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,1.49394208,1.49394208,5113.87620371
335600,Trents,Trents,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,49.95549651,49.95549651,32336.9077118
335900,Ladbrooks,Ladbrooks,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,50.02564555,50.02564555,48531.8897553
336000,Lincoln West,Lincoln West,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,4.07103254,4.07103254,11130.7759895
336100,Lincoln East,Lincoln East,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,4.9843107,4.9843107,13178.4110249
336200,Leeston,Leeston,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,2.43667042,2.43667042,10922.6808812
336300,Tai Tapu,Tai Tapu,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,56.80109885,56.80109885,35656.9099697
336400,Motukarara,Motukarara,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,64.66622807,64.66622807,50581.2669502
336500,Inland water Lake Ellesmere/Te Waihora North,Inland water Lake Ellesmere/Te Waihora North,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,0.0,135.00725553,82266.0313736
336600,Ashburton Lakes,Ashburton Lakes,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,2995.12433947,3002.09052336,292135.411025
336700,Cairnbrae,Cairnbrae,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,542.13433095,542.13433095,132762.625582
336800,Ashburton Forks,Ashburton Forks,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,859.06123009,859.06123009,144557.866099
336900,Methven,Methven,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,4.18281964,4.18281964,11651.5713575
337000,Ealing-Lowcliffe,Ealing-Lowcliffe,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,413.18837927,413.18837927,91560.1148669
337100,Eiffelton,Eiffelton,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,434.17722378,435.03920555,104095.373803
337200,Chertsey,Chertsey,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,572.51534916,572.51534916,117555.355409
337300,Winchmore-Wakanui,Winchmore-Wakanui,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,312.0675267,312.0675267,116813.166865
337400,Allenton North,Allenton North,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,2.09646424,2.09646424,6501.58770549
337500,Allenton South,Allenton South,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,2.92667453,2.92667453,7128.66129768
337600,Rakaia,Rakaia,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,11.30140458,11.30140458,15304.1777331
337700,Ashburton North,Ashburton North,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,20.65036604,20.65036604,28103.041249
337900,Tinwald North,Tinwald North,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,1.90350154,1.90350154,6532.75240033
340200,Marchwiel West,Marchwiel West,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,0.84049485,0.84049485,4759.1091511
342700,Waimate West,Waimate West,13,Canterbury Region,Canterbury Region,66,Waimate District,Waimate District,0.93730846,0.93730846,5659.94658262
338000,Ashburton Central,Ashburton Central,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,2.5629037,2.5629037,12664.9873713
338200,Tinwald South,Tinwald South,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,2.79307051,2.79307051,11071.4781419
338300,Ashburton East,Ashburton East,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,0.77867209,0.77867209,5233.83384022
338400,Netherby,Netherby,13,Canterbury Region,Canterbury Region,63,Ashburton District,Ashburton District,1.09301388,1.09301388,4309.80669891
338700,Arundel,Arundel,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,629.20820915,629.20820915,145830.301936
338800,Levels Valley,Levels Valley,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,386.37931944,386.37931944,112161.376312
341500,Mackenzie Lakes,Mackenzie Lakes,13,Canterbury Region,Canterbury Region,65,Mackenzie District,Mackenzie District,5134.34789407,5169.3034802,547893.331972
341600,Inland water Lake Pukaki,Inland water Lake Pukaki,13,Canterbury Region,Canterbury Region,65,Mackenzie District,Mackenzie District,0.0,172.82436587,86545.9767571
341700,Inland water Lake Tekapo,Inland water Lake Tekapo,13,Canterbury Region,Canterbury Region,65,Mackenzie District,Mackenzie District,0.0,93.97497411,74336.95162
338900,Geraldine,Geraldine,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,3.12428914,3.12428914,12553.4025277
339000,Rangitata,Rangitata,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,171.93591461,171.93591461,96547.0216203
339100,Waitohi (Timaru District),Waitohi (Timaru District),13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,371.76985924,371.76985924,125379.015621
339700,Gleniti North,Gleniti North,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,5.45840008,5.45840008,16701.9377549
342400,Makikihi-Willowbridge,Makikihi-Willowbridge,13,Canterbury Region,Canterbury Region,66,Waimate District,Waimate District,295.03386975,295.03386975,108520.938259
339400,Hadlow,Hadlow,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,93.74147852,93.74147852,69608.456549
339500,Levels,Levels,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,87.98954887,87.98954887,41917.4065565
363000,Clifton,Clifton,15,Southland Region,Southland Region,75,Invercargill City,Invercargill City,2.86664476,2.86664476,8855.14908726
339800,Washdyke,Washdyke,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,10.65739641,10.65739641,16495.609751
340000,Gleniti South,Gleniti South,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,1.73692412,1.73692412,6694.1505273
340100,Glenwood,Glenwood,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,1.04957951,1.04957951,5383.92739808
340300,Marchwiel East,Marchwiel East,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,0.93101909,0.93101909,4206.4290029
340400,Highfield North,Highfield North,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,1.41108191,1.41108191,6029.16016354
340500,Highfield South,Highfield South,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,0.95030445,0.95030445,4671.08850765
342500,Waimate North,Waimate North,13,Canterbury Region,Canterbury Region,66,Waimate District,Waimate District,4.46597841,4.46597841,14125.9706516
342600,Morven-Glenavy-Ikawai,Morven-Glenavy-Ikawai,13,Canterbury Region,Canterbury Region,66,Waimate District,Waimate District,386.31632459,386.31632459,102585.475655
363200,Inlet Bluff Harbour,Inlet Bluff Harbour,15,Southland Region,Southland Region,75,Invercargill City,Invercargill City,0.0,56.44282167,88839.9404883
363300,Bluff,Bluff,15,Southland Region,Southland Region,75,Invercargill City,Invercargill City,10.09864686,10.09864686,24977.6299426
340600,Waimataitai-Maori Hill,Waimataitai-Maori Hill,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,1.49777128,1.49777128,7068.20562468
340700,Fraser Park,Fraser Park,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,1.21557097,1.21557097,4933.49651584
340800,Seaview,Seaview,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,0.73494154,0.73494154,3970.48966526
340900,Inlet Port Timaru,Inlet Port Timaru,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,0.0,0.49029495,6122.03864071
363400,Oceanic West Coast Region,Oceanic West Coast Region,12,West Coast Region,West Coast Region,999,Area Outside Territorial Authority,Area Outside Territorial Authority,0.0,12985.2411205,1242125.57338
341200,Timaru East,Timaru East,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,3.59612149,3.73206083,22000.0182865
341300,Parkside,Parkside,13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,1.1472002,1.1472002,4819.94442158
341400,Kensington (Timaru District),Kensington (Timaru District),13,Canterbury Region,Canterbury Region,64,Timaru District,Timaru District,0.72551225,0.72551225,4269.23461076
341800,Twizel,Twizel,13,Canterbury Region,Canterbury Region,65,Mackenzie District,Mackenzie District,21.0770459,23.10382221,29389.3208427
341900,Opua (Mackenzie District),Opua (Mackenzie District),13,Canterbury Region,Canterbury Region,65,Mackenzie District,Mackenzie District,1978.38202913,1978.38202913,325067.722027
342000,Fairlie,Fairlie,13,Canterbury Region,Canterbury Region,65,Mackenzie District,Mackenzie District,4.95329511,4.95329511,14093.0560211
342100,Hakataramea,Hakataramea,13,Canterbury Region,Canterbury Region,66,Waimate District,Waimate District,2059.60311976,2088.27623181,252285.329071
342200,Maungati,Maungati,13,Canterbury Region,Canterbury Region,66,Waimate District,Waimate District,695.94535273,695.94535273,159197.454308
342300,Lyalldale,Lyalldale,13,Canterbury Region,Canterbury Region,66,Waimate District,Waimate District,109.5397092,109.5397092,49327.1294866
343800,Weston,Weston,14,Otago Region,Otago Region,68,Waitaki District,Waitaki District,3.30636478,3.30636478,12170.6083823
344300,Holmes Hill,Holmes Hill,14,Otago Region,Otago Region,68,Waitaki District,Waitaki District,2.61940852,2.61940852,9482.08070599
363500,Oceanic Nelson Region,Oceanic Nelson Region,17,Nelson Region,Nelson Region,999,Area Outside Territorial Authority,Area Outside Territorial Authority,0.0,787.57467064,153762.79481
363600,Oceanic Marlborough Region,Oceanic Marlborough Region,18,Marlborough Region,Marlborough Region,999,Area Outside Territorial Authority,Area Outside Territorial Authority,0.0,5204.21457406,603046.913098
344400,Oamaru Central,Oamaru Central,14,Otago Region,Otago Region,68,Waitaki District,Waitaki District,0.96438725,0.96438725,9018.57869555
343900,Oamaru North Milner Park,Oamaru North Milner Park,14,Otago Region,Otago Region,68,Waitaki District,Waitaki District,7.1350824,7.1350824,12398.3706463
344100,Oamaru Gardens,Oamaru Gardens,14,Otago Region,Otago Region,68,Waitaki District,Waitaki District,1.4245882,1.4245882,6684.89703797
344200,Glen Warren,Glen Warren,14,Otago Region,Otago Region,68,Waitaki District,Waitaki District,1.80090589,1.80090589,7101.04060595
363700,Oceanic Southland Region,Oceanic Southland Region,15,Southland Region,Southland Region,999,Area Outside Territorial Authority,Area Outside Territorial Authority,0.0,22404.2595944,2701976.19845
363800,Oceanic Canterbury Region,Oceanic Canterbury Region,13,Canterbury Region,Canterbury Region,999,Area Outside Territorial Authority,Area Outside Territorial Authority,0.0,11441.9813222,1175969.44405
363900,Oceanic Otago Region,Oceanic Otago Region,14,Otago Region,Otago Region,999,Area Outside Territorial Authority,Area Outside Territorial Authority,0.0,6538.07407338,735920.694344
344500,South Hill,South Hill,14,Otago Region,Otago Region,68,Waitaki District,Waitaki District,1.44829725,1.44829725,6765.19601933
